case_id,date_decision,MONTH,WEEK_NUM,target
871,2019-01-11,201901,1,0
872,2019-01-11,201901,1,0
873,2019-01-11,201901,1,0
874,2019-01-11,201901,1,0
875,2019-01-11,201901,1,0
876,2019-01-11,201901,1,0
877,2019-01-11,201901,1,0
878,2019-01-11,201901,1,0
879,2019-01-11,201901,1,0
880,2019-01-11,201901,1,0
881,2019-01-11,201901,1,0
882,2019-01-11,201901,1,0
883,2019-01-11,201901,1,0
884,2019-01-11,201901,1,0
885,2019-01-11,201901,1,0
886,2019-01-11,201901,1,0
887,2019-01-11,201901,1,0
888,2019-01-11,201901,1,0
889,2019-01-11,201901,1,1
890,2019-01-11,201901,1,0
891,2019-01-11,201901,1,0
892,2019-01-11,201901,1,0
893,2019-01-11,201901,1,0
894,2019-01-11,201901,1,0
895,2019-01-11,201901,1,0
896,2019-01-11,201901,1,0
897,2019-01-11,201901,1,0
898,2019-01-11,201901,1,0
899,2019-01-11,201901,1,0
900,2019-01-11,201901,1,0
901,2019-01-18,201901,2,0
902,2019-01-11,201901,1,0
903,2019-01-11,201901,1,0
904,2019-01-11,201901,1,0
905,2019-01-11,201901,1,0
906,2019-01-11,201901,1,1
907,2019-01-11,201901,1,0
908,2019-01-11,201901,1,0
909,2019-01-11,201901,1,0
910,2019-01-11,201901,1,0
911,2019-01-11,201901,1,0
912,2019-01-11,201901,1,0
913,2019-01-11,201901,1,1
914,2019-01-11,201901,1,0
915,2019-01-11,201901,1,0
916,2019-01-16,201901,2,0
917,2019-01-11,201901,1,0
918,2019-01-11,201901,1,0
919,2019-01-11,201901,1,0
920,2019-01-11,201901,1,0
921,2019-01-11,201901,1,0
922,2019-01-11,201901,1,0
923,2019-01-11,201901,1,0
924,2019-01-11,201901,1,0
925,2019-01-11,201901,1,0
926,2019-01-11,201901,1,0
927,2019-01-18,201901,2,0
928,2019-01-11,201901,1,0
929,2019-01-11,201901,1,0
930,2019-01-11,201901,1,0
931,2019-01-11,201901,1,0
932,2019-01-11,201901,1,0
933,2019-01-12,201901,1,0
934,2019-01-12,201901,1,0
935,2019-01-12,201901,1,0
936,2019-01-12,201901,1,0
937,2019-01-12,201901,1,0
938,2019-01-12,201901,1,0
939,2019-01-12,201901,1,0
940,2019-01-12,201901,1,0
941,2019-01-12,201901,1,0
942,2019-01-12,201901,1,0
943,2019-01-12,201901,1,0
944,2019-01-12,201901,1,0
945,2019-01-12,201901,1,0
946,2019-01-12,201901,1,0
947,2019-01-12,201901,1,0
948,2019-01-12,201901,1,0
949,2019-01-12,201901,1,0
950,2019-01-12,201901,1,0
951,2019-01-12,201901,1,0
952,2019-01-12,201901,1,0
953,2019-01-12,201901,1,0
954,2019-01-12,201901,1,0
955,2019-01-12,201901,1,0
956,2019-01-12,201901,1,0
957,2019-01-12,201901,1,0
958,2019-01-12,201901,1,0
959,2019-01-12,201901,1,0
960,2019-01-14,201901,1,1
961,2019-01-12,201901,1,0
962,2019-01-12,201901,1,0
963,2019-01-12,201901,1,0
964,2019-01-12,201901,1,0
965,2019-01-12,201901,1,0
966,2019-01-11,201901,1,0
967,2019-01-12,201901,1,0
968,2019-01-14,201901,1,0
969,2019-01-12,201901,1,0
970,2019-01-12,201901,1,0
971,2019-01-14,201901,1,0
972,2019-01-12,201901,1,0
973,2019-01-12,201901,1,0
974,2019-01-12,201901,1,0
975,2019-01-12,201901,1,1
976,2019-01-12,201901,1,0
977,2019-01-12,201901,1,0
978,2019-01-12,201901,1,0
979,2019-01-12,201901,1,0
980,2019-01-12,201901,1,0
981,2019-01-12,201901,1,0
982,2019-01-12,201901,1,0
983,2019-01-12,201901,1,0
984,2019-01-12,201901,1,0
985,2019-01-12,201901,1,0
986,2019-01-14,201901,1,1
987,2019-01-12,201901,1,0
988,2019-01-12,201901,1,0
989,2019-01-12,201901,1,0
990,2019-01-13,201901,1,0
991,2019-01-13,201901,1,1
992,2019-01-13,201901,1,0
993,2019-01-14,201901,1,0
994,2019-01-13,201901,1,0
995,2019-01-13,201901,1,0
996,2019-01-13,201901,1,0
997,2019-01-13,201901,1,0
998,2019-01-13,201901,1,1
999,2019-01-13,201901,1,0
